43.571546666666656,1.466484,198.4,2,680.0,793.0
43.57154416666666,1.46647883333333,198.4,2,662.0,766.0
43.57154416666666,1.46647883333333,198.4,2,650.0,761.0
43.57154083333332,1.4664725,198.4,2,650.0,761.0
43.57154083333332,1.4664725,198.4,2,642.0,762.0
43.57153799999998,1.4664676666666598,198.4,2,642.0,762.0
43.571534,1.4664626666666598,198.4,2,650.0,788.0
43.57153016666666,1.466457,198.69999999999996,2,653.0,805.0
43.57152649999998,1.4664505,198.69999999999996,2,650.0,808.0
43.571522833333326,1.4664441666666597,198.69999999999996,2,641.0,804.0
43.571520166666666,1.4664366666666597,198.69999999999996,2,627.0,780.0
43.571517166666666,1.4664295,198.69999999999996,2,618.0,788.0
43.571517166666666,1.4664295,198.69999999999996,2,609.0,795.0
43.571514499999985,1.4664226666666598,198.69999999999996,2,609.0,795.0
43.571514499999985,1.4664226666666598,198.69999999999996,2,602.0,806.0
43.571512333333324,1.4664164999999898,198.69999999999996,2,602.0,806.0
43.57151066666666,1.4664095,198.69999999999996,2,596.0,806.0
43.57150833333333,1.4664026666666599,198.69999999999996,2,587.0,807.0
43.57150499999998,1.46639666666666,198.69999999999996,2,569.0,779.0
43.571501833333315,1.4663901666666597,198.0,2,566.0,787.0
43.5714985,1.466383,49.5,8,556.0,797.0
43.571495666666664,1.4663749999999898,49.5,8,542.0,801.0
43.571495666666664,1.4663749999999898,49.5,8,536.0,815.0
43.57149333333332,1.4663669999999898,49.5,8,536.0,815.0
43.57149333333332,1.4663669999999898,49.5,8,539.0,843.0
43.57149183333331,1.4663626666666598,49.5,8,539.0,843.0
43.57149083333332,1.4663575,49.5,8,554.0,881.0
43.571489833333324,1.46635033333333,49.5,8,578.0,945.0
43.57148916666666,1.46634266666666,49.5,8,609.0,1011.0
43.57148866666665,1.4663366666666597,49.5,8,665.0,1092.0
43.57148733333332,1.4663291666666598,49.5,8,687.0,1147.0
43.571485499999994,1.4663221666666597,49.5,8,708.0,1187.0
43.571485499999994,1.4663221666666597,49.5,8,701.0,1144.0
43.57148316666665,1.46631599999999,49.5,8,701.0,1144.0
43.57148316666665,1.46631599999999,49.5,8,695.0,1137.0
43.57148049999999,1.4663116666666598,49.5,8,695.0,1137.0
43.57147733333331,1.4663078333333301,49.5,8,675.0,1093.0
43.571473999999995,1.4663061666666597,49.5,8,659.0,1053.0
43.57147016666666,1.4663056666666598,49.5,8,648.0,1020.0
43.57146633333332,1.46630733333333,49.5,8,645.0,1008.0
43.57146166666666,1.46631,49.5,8,644.0,984.0
43.571457166666654,1.46631333333333,49.5,8,654.0,985.0
43.57145283333331,1.46631683333333,49.5,8,674.0,1015.0
43.57145283333331,1.46631683333333,49.5,8,681.0,994.0
43.57144883333332,1.4663211666666598,49.5,8,681.0,994.0
43.57144883333332,1.4663211666666598,49.5,8,706.0,1017.0
43.57144549999998,1.4663251666666597,49.5,8,706.0,1017.0
43.57144199999998,1.4663296666666599,196.59999999999997,2,734.0,1052.0
43.57143816666666,1.46633299999999,196.59999999999997,2,764.0,1096.0
43.57143399999998,1.4663374999999899,196.59999999999997,2,778.0,1109.0
43.571430166666666,1.4663414999999898,196.5,2,778.0,1111.0
43.571426333333314,1.46634633333333,196.5,2,783.0,1122.0
43.571426333333314,1.46634633333333,196.5,2,796.0,1141.0
43.571422333333324,1.46635133333333,196.5,2,796.0,1141.0
43.571417666666655,1.4663559999999898,196.59999999999997,2,799.0,1144.0
43.571417666666655,1.4663559999999898,196.59999999999997,2,799.0,1144.0
43.57141316666665,1.4663604999999897,196.59999999999997,2,798.0,1147.0
43.57140899999998,1.4663655,196.59999999999997,2,791.0,1143.0
43.571405,1.46637033333333,196.5,2,787.0,1139.0
43.57140033333332,1.46637533333333,196.59999999999997,2,787.0,1144.0
43.57139616666666,1.46638033333333,196.59999999999997,2,789.0,1151.0
43.57139216666666,1.46638483333333,196.59999999999997,2,800.0,1169.0
43.57139216666666,1.46638483333333,196.59999999999997,2,815.0,1190.0
43.571388166666665,1.46638983333333,196.59999999999997,2,815.0,1190.0
43.571388166666665,1.46638983333333,196.59999999999997,2,824.0,1205.0
43.571385333333325,1.46638983333333,196.59999999999997,2,824.0,1205.0
43.571382166666666,1.46639933333333,196.69999999999996,2,828.0,1210.0
43.57137883333333,1.46640299999999,196.5,2,827.0,1207.0
43.571376833333325,1.46640633333333,196.5,2,824.0,1199.0
43.57137316666667,1.4664096666666597,196.5,2,817.0,1185.0
43.57136766666666,1.4664161666666597,196.5,2,785.0,1136.0
43.571363833333315,1.4664209999999898,196.5,2,713.0,1013.0
43.57135966666666,1.46642533333333,196.5,2,702.0,990.0
43.57135966666666,1.46642533333333,196.5,2,704.0,991.0
43.57135583333333,1.46642999999999,196.5,2,704.0,991.0
