43.57089,1.46709,,,,
43.57088949938859,1.467088918572054,,,,
43.570889024120085,1.4670877149970298,,,,
43.57088857538154,1.4670863987475713,,,,
43.57088815436004,1.4670849792963239,,,,
43.570887762242656,1.4670834661159318,,,,
43.57088740021648,1.4670818686790392,,,,
43.57088706946857,1.4670801964582916,,,,
43.570886771186,1.467078458926333,,,,
43.570886506555844,1.4670766655558085,,,,
43.570886276765194,1.467074825819362,,,,
43.57088608300112,1.4670729491896388,,,,
43.570885926450686,1.4670710451392834,,,,
43.57088580830097,1.4670691231409403,,,,
43.570885729739054,1.4670671926672538,,,,
43.57088569195201,1.4670652631908692,,,,
43.57088569612689,1.4670633441844305,,,,
43.570885743450816,1.4670614451205826,,,,
43.570885835110836,1.4670595754719702,,,,
43.57088597229403,1.4670577447112376,,,,
43.57088615618746,1.46705596231103,,,,
43.57088638797822,1.4670542377439912,,,,
43.570886668853376,1.4670525804827663,,,,
43.570887,1.467051,,,,
43.57088738141809,1.4670495035283708,,,,
43.570887808359366,1.467048089340693,,,,
43.57088827488843,1.4670467534698146,,,,
43.57088877506992,1.467045491948584,,,,
43.570889302968446,1.4670443008098497,,,,
43.57088985264865,1.4670431760864597,,,,
43.570890418175146,1.4670421138112621,,,,
43.57089099361256,1.4670411100171055,,,,
43.57089157302551,1.4670401607368377,,,,
43.570892150478635,1.4670392620033077,,,,
43.57089272003655,1.4670384098493627,,,,
43.57089327602866,1.467037600194992,,,,
43.570893818874296,1.4670368263644056,,,,
43.570894355082714,1.4670360790860364,,,,
43.57089489142796,1.467035348975457,,,,
43.57089543468406,1.4670346266482406,,,,
43.570895991625065,1.4670339027199597,,,,
43.570896569024995,1.4670331678061872,,,,
43.570897173657904,1.467032412522496,,,,
43.57089781229782,1.467031627484459,,,,
43.57089849171878,1.4670308033076487,,,,
43.57089921869484,1.4670299306076382,,,,
43.5709,1.467029,,,,
43.57090084038259,1.4670280059792415,,,,
43.57090173648796,1.467026958555607,,,,
43.57090268293572,1.4670258716182754,,,,
43.57090367434547,1.4670247590564252,,,,
43.57090470533686,1.4670236347592351,,,,
43.57090577052948,1.4670225126158842,,,,
43.57090686454294,1.4670214065155511,,,,
43.570907981996875,1.4670203303474143,,,,
43.57090911751089,1.4670192980006527,,,,
43.570910265704605,1.4670183233644447,,,,
43.57091142119762,1.4670174203279696,,,,
43.570912578700145,1.467016602268831,,,,
43.570913735005526,1.4670158707984124,,,,
43.570914888990316,1.467015215761878,,,,
43.570916039621615,1.4670146264928163,,,,
43.570917185866534,1.4670140923248163,,,,
43.57091832669221,1.4670136025914664,,,,
43.570919461065714,1.467013146626356,,,,
43.570920587954205,1.4670127137630733,,,,
43.570921706324754,1.4670122933352079,,,,
43.5709228151445,1.4670118746763479,,,,
43.57092391338055,1.4670114471200824,,,,
43.570925,1.467011,,,,
43.570926073754904,1.4670105239633728,,,,
